ts_utc,close_time,label,tf,event,direction,price,box_top,box_bottom,box_id,confluence
2026-07-22T21:52:48+00:00,1784753999999,NEAR,1h,long_created,long,1.871,1.901,1.881,L1784739599999,
2026-07-22T21:52:49+00:00,1784754000000,Google,1h,short_created,short,329.61,346.67,342.21,S1784750400000,
2026-07-22T22:44:27+00:00,1784757599999,XLM,1h,long_created,long,0.1884,0.1923,0.1897,L1784739599999,
2026-07-23T01:11:20+00:00,1784764800000,Nvidia,8h,short_created,short,212.11,206.87,204.85,S1784707200000,
2026-07-23T01:11:20+00:00,1784764800000,Nvidia,1d,short_created,short,212.11,207.79,202.4,S1784592000000,
2026-07-23T01:11:21+00:00,1784764800000,SpaceX,1d,long_created,long,116.19,129.81,120.13,L1784678400000,
2026-07-23T04:31:09+00:00,1784775599999,XRP,1h,long_created,long,1.1338,1.1426,1.138,L1784757599999,
2026-07-23T04:31:10+00:00,1784779199999,DOGE,1h,long_created,long,0.07236,0.07309,0.0728,L1784761199999,
2026-07-23T07:07:10+00:00,1784786399999,ETH,1h,long_created,long,1925.39,1939.7,1926.76,L1784757599999,
2026-07-23T07:07:11+00:00,1784790000000,Rohoel,1h,short_created,short,88.6,88.43,87.89,S1784782800000,
2026-07-23T09:32:11+00:00,1784797199999,BTC,1h,long_created,long,65633.0,65821.17,65625.2,L1784789999999,
2026-07-23T09:32:12+00:00,1784793599999,BNB,1h,long_created,long,570.49,570.58,569.34,L1784789999999,
2026-07-23T09:32:13+00:00,1784797199999,SOL,1h,long_created,long,77.47,77.59,77.37,L1784789999999,
2026-07-23T09:32:14+00:00,1784797199999,ADA,1h,long_created,long,0.1739,0.1755,0.1737,L1784782799999,
2026-07-23T09:32:15+00:00,1784797200000,Microsoft,1h,long_created,long,386.73,389.72,389.03,L1784786400000,
2026-07-23T09:32:22+00:00,1784793600000,Nvidia,1h,long_created,long,211.74,212.47,211.31,L1784782800000,
2026-07-23T09:32:25+00:00,1784797200000,Take-Two,1h,short_created,short,234.44,233.85,233.09,S1784793600000,
2026-07-23T11:26:04+00:00,1784804399999,TRX,1h,long_created,long,0.3283,0.3292,0.3289,L1784789999999,
2026-07-23T11:26:05+00:00,1784800800000,Amazon,1h,long_created,long,240.94,243.0,242.56,L1784772000000,
2026-07-23T11:26:05+00:00,1784804400000,Monero,1h,short_created,short,353.24,353.0,350.55,S1784793600000,
2026-07-23T12:55:28+00:00,1784807999999,XLM,4h,long_created,long,0.1848,0.1885,0.1857,L1784764799999,
2026-07-23T12:55:30+00:00,1784808000000,Google,1h,long_created,long,325.65,333.83,332.48,L1784790000000,
2026-07-23T15:01:12+00:00,1784811599999,SUI,1h,long_created,long,0.7505,0.7755,0.7694,L1784797199999,
2026-07-23T15:01:13+00:00,1784811599999,NEAR,1h,short_created,short,1.883,1.876,1.858,S1784793599999,
2026-07-23T15:01:14+00:00,1784815200000,Microsoft,1h,short_created,short,379.84,389.57,387.62,S1784811600000,
2026-07-23T15:01:14+00:00,1784811600000,Monero,1h,long_created,long,350.67,357.44,353.77,L1784800800000,
2026-07-23T16:39:39+00:00,1784822399999,BNB,4h,long_created,long,567.66,571.51,568.91,L1784807999999,
2026-07-23T16:39:40+00:00,1784822399999,ADA,4h,long_created,long,0.1705,0.1759,0.1726,L1784807999999,
2026-07-23T16:39:41+00:00,1784822399999,TRX,8h,short_created,short,0.3266,0.3305,0.328,S1784735999999,
2026-07-23T16:39:41+00:00,1784822399999,TRX,8h,short_entry,short,0.3266,0.3305,0.328,S1784735999999,
2026-07-23T16:39:42+00:00,1784822399999,XLM,8h,long_created,long,0.1825,0.1917,0.1881,L1784735999999,
2026-07-23T16:39:43+00:00,1784822400000,SpaceX,1h,long_created,long,114.77,116.95,116.33,L1784804400000,
2026-07-23T19:15:53+00:00,1784833200000,HYPE,1h,long_created,long,58.385,59.985,58.914,L1784818800000,
2026-07-23T21:37:02+00:00,1784840400000,Monero,1h,short_created,short,356.9,350.74,345.36,S1784811600000,
2026-07-23T22:34:24+00:00,1784844000000,SpaceX,1h,short_created,short,116.66,119.09,117.16,S1784840400000,
2026-07-23T22:34:25+00:00,1784844000000,SpaceX,1h,short_entry,short,116.66,119.09,117.16,S1784840400000,
2026-07-24T00:57:17+00:00,1784851199999,XRP,1d,short_created,short,1.1077,1.1574,1.1288,S1784764799999,
2026-07-24T00:57:17+00:00,1784851199999,ADA,8h,short_created,short,0.1685,0.1759,0.1681,S1784822399999,
2026-07-24T00:57:18+00:00,1784851199999,ADA,8h,short_entry,short,0.1685,0.1759,0.1681,S1784822399999,
2026-07-24T00:57:19+00:00,1784851200000,HYPE,4h,long_created,long,57.459,60.034,58.808,L1784822400000,
2026-07-24T04:10:24+00:00,1784861999999,SOL,1h,long_created,long,75.83,76.25,75.86,L1784847599999,
2026-07-24T04:10:34+00:00,1784858400000,Gold,1h,long_created,long,4034.22,4055.71,4045.62,L1784854800000,
2026-07-24T06:37:30+00:00,1784869199999,BNB,1h,short_created,short,567.64,568.43,566.56,S1784861999999,
2026-07-24T06:37:31+00:00,1784869199999,NEAR,1h,short_created,short,1.902,1.9,1.876,S1784861999999,
2026-07-24T09:07:27+00:00,1784876399999,XRP,1h,short_created,short,1.1118,1.1116,1.1062,S1784869199999,
2026-07-24T09:07:28+00:00,1784879999999,ADA,1h,long_created,long,0.1679,0.1673,0.1665,L1784876399999,
2026-07-24T09:07:29+00:00,1784879999999,ADA,1h,long_entry,long,0.1679,0.1673,0.1665,L1784876399999,
2026-07-24T09:07:29+00:00,1784876399999,XLM,1h,short_created,short,0.1837,0.1827,0.1816,S1784861999999,
2026-07-24T09:07:30+00:00,1784880000000,Take-Two,8h,long_created,long,232.92,231.48,229.5,L1784851200000,
2026-07-24T09:07:31+00:00,1784883600000,Monero,1h,short_created,short,357.08,358.0,355.59,S1784876400000,
2026-07-24T09:07:31+00:00,1784883600000,Monero,1h,long_created,long,357.08,360.0,355.27,L1784880000000,
2026-07-24T11:08:05+00:00,1784887199999,LINK,1h,short_created,short,8.475,8.564,8.515,S1784883599999,
2026-07-24T11:08:05+00:00,1784887199999,LINK,1h,short_entry,short,8.475,8.564,8.515,S1784883599999,
2026-07-24T11:08:06+00:00,1784887200000,Google,1h,short_created,short,320.22,319.33,318.48,S1784872800000,
2026-07-24T14:24:41+00:00,1784897999999,BNB,1h,long_created,long,558.9,567.0,565.18,L1784894399999,
2026-07-24T14:24:48+00:00,1784901600000,Apple,1h,short_created,short,326.84,322.68,321.62,S1784898000000,
2026-07-24T14:24:49+00:00,1784901600000,Microsoft,1h,short_created,short,381.96,387.12,386.26,S1784898000000,
2026-07-24T14:24:50+00:00,1784901600000,Microsoft,1h,long_created,long,381.96,387.16,385.85,L1784894400000,
2026-07-24T14:24:50+00:00,1784901600000,SpaceX,1h,short_created,short,114.19,118.27,116.79,S1784898000000,
2026-07-24T15:51:08+00:00,1784905199999,ETH,1h,long_created,long,1862.9,1884.71,1876.71,L1784894399999,
2026-07-24T15:51:10+00:00,1784905199999,DOGE,1h,long_created,long,0.06889,0.07008,0.06965,L1784887199999,
2026-07-24T15:51:11+00:00,1784905200000,Nvidia,1h,long_created,long,209.63,208.81,208.03,L1784894400000,
2026-07-24T15:51:12+00:00,1784905200000,Take-Two,1h,long_created,long,232.26,233.34,232.33,L1784887200000,
2026-07-24T17:15:25+00:00,1784908799999,DOGE,4h,long_created,long,0.06921,0.07016,0.06894,L1784879999999,
2026-07-24T17:15:26+00:00,1784908799999,TRX,4h,short_created,short,0.3303,0.3275,0.3262,S1784822399999,
2026-07-24T17:15:27+00:00,1784908800000,Apple,8h,long_created,long,333.02,321.98,319.95,L1784851200000,
2026-07-24T17:15:28+00:00,1784908800000,Apple,8h,long_entry,long,333.02,321.98,319.95,L1784851200000,
2026-07-24T17:15:29+00:00,1784912400000,Amazon,1h,long_created,long,233.7,233.45,231.56,L1784905200000,
2026-07-24T17:15:30+00:00,1784912400000,Amazon,1h,long_entry,long,233.7,233.45,231.56,L1784905200000,
2026-07-24T17:15:31+00:00,1784908800000,Amazon,4h,long_created,long,233.38,235.53,234.36,L1784894400000,
2026-07-24T17:15:34+00:00,1784908800000,HYPE,1h,short_created,short,58.716,58.595,58.214,S1784898000000,
2026-07-24T17:15:35+00:00,1784908800000,Nvidia,4h,long_created,long,210.35,208.81,206.96,L1784894400000,
2026-07-24T18:46:13+00:00,1784915999999,AVAX,1h,long_created,long,6.224,6.285,6.225,L1784887199999,
2026-07-24T18:46:15+00:00,1784916000000,Rohoel,1h,long_created,long,89.08,90.54,89.16,L1784901600000,
2026-07-24T20:03:40+00:00,1784923199999,BNB,4h,long_created,long,565.16,571.31,566.81,L1784879999999,
2026-07-24T20:03:41+00:00,1784923200000,Nvidia,1h,long_created,long,207.07,210.47,208.78,L1784908800000,
2026-07-24T20:03:41+00:00,1784923200000,Take-Two,1h,short_created,short,232.33,232.66,231.79,S1784912400000,
2026-07-24T22:17:52+00:00,1784930399999,SOL,1h,long_created,long,73.63,74.15,73.86,L1784915999999,
2026-07-25T00:18:15+00:00,1784937599999,BNB,8h,long_created,long,564.9,571.31,565.92,L1784879999999,
2026-07-25T00:18:16+00:00,1784937599999,AVAX,1d,long_created,long,6.304,6.664,6.464,L1784764799999,
2026-07-25T00:18:17+00:00,1784937600000,HYPE,4h,long_created,long,57.414,59.229,57.89,L1784908800000,
2026-07-25T00:18:18+00:00,1784937600000,SpaceX,4h,long_created,long,113.61,115.18,111.93,L1784923200000,
2026-07-25T03:42:14+00:00,1784948399999,NEAR,1h,long_created,long,1.801,1.82,1.804,L1784933999999,
2026-07-25T03:42:14+00:00,1784944800000,Amazon,1h,long_created,long,231.5,232.64,231.68,L1784923200000,
2026-07-25T06:05:49+00:00,1784951999999,BNB,1h,short_created,short,565.0,565.25,563.6,S1784930399999,
2026-07-25T08:21:04+00:00,1784962799999,LINK,1h,long_created,long,8.299,8.349,8.333,L1784951999999,
2026-07-25T10:03:05+00:00,1784973600000,Gold,1h,long_created,long,4058.62,4060.27,4058.93,L1784966400000,
2026-07-25T14:05:34+00:00,1784987999999,BTC,1h,short_created,short,64172.0,64113.0,64047.09,S1784980799999,
2026-07-25T14:05:34+00:00,1784984399999,ADA,1h,long_created,long,0.1636,0.1627,0.162,L1784980799999,
2026-07-25T14:05:35+00:00,1784984399999,ADA,1h,long_entry,long,0.1636,0.1627,0.162,L1784980799999,
2026-07-25T14:05:36+00:00,1784980799999,LINK,4h,long_created,long,8.318,8.58,8.419,L1784879999999,
2026-07-25T14:05:36+00:00,1784980800000,Amazon,1h,long_created,long,232.1,231.6,231.52,L1784973600000,
2026-07-25T14:05:37+00:00,1784980800000,SpaceX,1h,long_created,long,110.94,114.19,113.21,L1784966400000,
2026-07-25T14:05:38+00:00,1784984400000,Take-Two,1h,short_created,short,235.93,235.59,235.31,S1784977200000,
2026-07-25T14:05:41+00:00,1784988000000,Google,1h,long_created,long,318.47,319.64,318.69,L1784984400000,
2026-07-25T15:07:08+00:00,1784991600000,Amazon,1h,short_created,short,232.08,231.54,231.28,S1784977200000,
2026-07-25T16:11:28+00:00,1784995199999,DOGE,8h,long_created,long,0.0712,0.06975,0.06855,L1784937599999,
2026-07-25T16:11:29+00:00,1784995199999,DOGE,8h,long_entry,long,0.0712,0.06975,0.06855,L1784937599999,
2026-07-25T16:11:30+00:00,1784995199999,AVAX,8h,long_created,long,6.58,6.315,6.175,L1784937599999,
2026-07-25T16:11:31+00:00,1784995200000,Monero,1h,long_created,long,364.12,370.35,367.55,L1784991600000,
2026-07-25T18:07:22+00:00,1785002399999,SUI,1h,short_created,short,0.7142,0.7068,0.7038,S1784980799999,
2026-07-25T20:24:59+00:00,1785009600000,Google,4h,long_created,long,319.25,321.02,320.01,L1784966400000,
2026-07-25T21:14:01+00:00,1785013199999,ADA,1h,short_created,short,0.1647,0.166,0.1653,S1785009599999,
2026-07-25T22:09:57+00:00,1785016799999,BNB,1h,short_created,short,568.86,569.07,568.28,S1785013199999,
2026-07-26T00:10:34+00:00,1785023999999,DOGE,1d,long_created,long,0.07172,0.07016,0.0682,L1784937599999,
2026-07-26T00:10:35+00:00,1785023999999,XLM,1d,long_created,long,0.1781,0.1964,0.1866,L1784678399999,
2026-07-26T00:10:36+00:00,1785024000000,Google,8h,long_created,long,320.04,321.02,318.07,L1784966400000,
2026-07-26T03:51:54+00:00,1785031199999,BTC,1h,short_created,short,64527.56,64429.38,64363.0,S1785023999999,
2026-07-26T03:51:55+00:00,1785031200000,Google,1h,short_created,short,320.09,320.46,319.71,S1785024000000,
2026-07-26T03:51:56+00:00,1785034799999,XLM,1h,long_created,long,0.1777,0.1786,0.178,L1785027599999,
2026-07-26T03:51:56+00:00,1785034800000,Monero,1h,short_created,short,368.07,365.13,363.84,S1785024000000,
2026-07-26T06:26:29+00:00,1785045599999,DOGE,1h,short_created,short,0.0734,0.07203,0.07168,S1785023999999,
2026-07-26T06:26:30+00:00,1785042000000,Apple,1h,short_created,short,332.5,332.77,332.22,S1785034800000,
2026-07-26T08:44:02+00:00,1785049199999,XRP,1h,long_created,long,1.0989,1.1045,1.0994,L1785041999999,
2026-07-26T08:44:03+00:00,1785052799999,DOGE,4h,short_created,short,0.07327,0.07297,0.07168,S1785023999999,
2026-07-26T08:44:03+00:00,1785052799999,DOGE,8h,short_created,short,0.07327,0.06982,0.06923,S1784966399999,
2026-07-26T08:44:04+00:00,1785052799999,LINK,1h,short_created,short,8.423,8.46,8.429,S1785045599999,
2026-07-26T08:44:05+00:00,1785049200000,Gold,1h,short_created,short,4066.21,4067.0,4064.0,S1785045600000,
2026-07-26T08:44:06+00:00,1785052800000,Monero,8h,short_created,short,363.07,371.76,363.27,S1784995200000,
2026-07-26T10:23:03+00:00,1785059999999,SUI,1h,short_created,short,0.7167,0.7204,0.7173,S1785056399999,
2026-07-26T10:23:03+00:00,1785056400000,HYPE,1h,short_created,short,58.675,58.785,58.555,S1785052800000,
2026-07-26T10:23:04+00:00,1785056400000,HYPE,1h,short_entry,short,58.675,58.785,58.555,S1785052800000,
2026-07-26T10:23:05+00:00,1785056400000,Monero,1h,long_created,long,362.54,365.95,363.98,L1785049200000,
2026-07-26T14:15:09+00:00,1785070799999,BTC,1h,short_created,short,64518.0,64535.99,64495.17,S1785067199999,
2026-07-26T14:15:09+00:00,1785070799999,ETH,1h,short_created,short,1886.62,1887.89,1884.78,S1785067199999,
2026-07-26T14:15:10+00:00,1785070799999,LINK,1h,short_created,short,8.458,8.424,8.404,S1785056399999,
2026-07-26T14:15:11+00:00,1785070800000,Apple,1h,short_created,short,332.84,332.8,332.54,S1785067200000,
2026-07-26T14:15:12+00:00,1785074399999,XLM,1h,short_created,short,0.1784,0.1783,0.1774,S1785067199999,
2026-07-26T15:29:45+00:00,1785078000000,Silber,1h,short_created,short,58.96,59.03,58.91,S1785067200000,
2026-07-26T15:29:47+00:00,1785078000000,Nvidia,1h,long_created,long,208.0,207.9,207.8,L1785074400000,
2026-07-26T16:29:59+00:00,1785081600000,Monero,1h,long_created,long,362.69,365.66,361.84,L1785063600000,
2026-07-26T17:32:54+00:00,1785085199999,XRP,1h,short_created,short,1.1031,1.0988,1.0962,S1785074399999,
2026-07-26T19:47:00+00:00,1785092400000,Google,1h,short_created,short,321.17,321.39,320.15,S1785078000000,
2026-07-26T20:39:15+00:00,1785096000000,Gold,1h,short_created,short,4072.47,4075.27,4072.05,S1785088800000,
2026-07-26T20:39:16+00:00,1785096000000,Gold,1h,short_entry,short,4072.47,4075.27,4072.05,S1785088800000,
2026-07-26T20:39:16+00:00,1785096000000,Nvidia,1h,short_created,short,208.38,208.22,207.8,S1785070800000,
2026-07-26T23:33:10+00:00,1785106799999,SUI,1h,short_created,short,0.7221,0.7135,0.7108,S1785095999999,
2026-07-26T23:33:11+00:00,1785106800000,Microsoft,1h,short_created,short,385.03,384.41,383.98,S1785103200000,
2026-07-27T01:12:26+00:00,1785110399999,ETH,4h,short_created,short,1954.72,1928.08,1908.75,S1785095999999,
2026-07-27T01:12:41+00:00,1785110399999,ETH,8h,short_created,short,1954.72,1864.69,1854.61,S1784966399999,
2026-07-27T01:12:42+00:00,1785113999999,BNB,1h,short_created,short,572.61,576.5,573.74,S1785110399999,
2026-07-27T01:12:44+00:00,1785110399999,ADA,1h,short_created,short,0.1654,0.1646,0.1642,S1785099599999,
2026-07-27T01:12:45+00:00,1785113999999,TRX,1h,short_created,short,0.3318,0.3324,0.3319,S1785103199999,
2026-07-27T01:12:46+00:00,1785114000000,HYPE,1h,short_created,short,59.325,59.887,59.53,S1785110400000,
2026-07-27T01:12:47+00:00,1785114000000,HYPE,1h,short_entry,short,59.325,59.887,59.53,S1785110400000,
2026-07-27T04:51:08+00:00,1785121199999,XRP,1h,short_created,short,1.1074,1.1103,1.1025,S1785117599999,
2026-07-27T04:51:09+00:00,1785124799999,XRP,4h,short_created,short,1.1074,1.1069,1.1008,S1785095999999,
2026-07-27T04:51:10+00:00,1785124800000,Google,4h,short_created,short,322.63,322.95,320.64,S1785096000000,
2026-07-27T04:51:10+00:00,1785117600000,Rohoel,1h,long_created,long,85.22,84.91,84.01,L1785114000000,
2026-07-27T04:51:11+00:00,1785117600000,Rohoel,1h,long_entry,long,85.22,84.91,84.01,L1785114000000,
2026-07-27T08:17:37+00:00,1785135599999,BTC,1h,short_created,short,65221.99,65500.0,65242.69,S1785128399999,
2026-07-27T08:17:38+00:00,1785131999999,ETH,1h,short_created,short,1964.36,1949.15,1941.48,S1785121199999,
2026-07-27T08:17:39+00:00,1785135599999,BNB,1h,short_created,short,574.76,574.69,573.09,S1785128399999,
2026-07-27T08:17:40+00:00,1785135599999,DOGE,1h,short_created,short,0.07286,0.07314,0.07268,S1785128399999,
2026-07-27T08:17:41+00:00,1785139199999,ADA,4h,short_created,short,0.165,0.1661,0.1646,S1785124799999,
2026-07-27T08:17:42+00:00,1785135599999,ADA,1h,short_created,short,0.165,0.1665,0.1651,S1785128399999,
2026-07-27T08:17:43+00:00,1785139199999,LINK,1h,short_created,short,8.811,8.916,8.824,S1785135599999,
2026-07-27T08:17:43+00:00,1785139199999,LINK,1h,short_entry,short,8.811,8.916,8.824,S1785135599999,
2026-07-27T08:17:44+00:00,1785139199999,AVAX,8h,short_created,short,6.682,6.786,6.645,S1785081599999,
2026-07-27T08:17:45+00:00,1785139200000,Google,1h,short_created,short,324.37,324.53,323.84,S1785135600000,
2026-07-27T11:43:00+00:00,1785142799999,DOGE,1h,long_created,long,0.07281,0.07355,0.07297,L1785135599999,
2026-07-27T11:43:00+00:00,1785149999999,AVAX,1h,long_created,long,6.651,6.746,6.692,L1785135599999,
2026-07-27T11:43:01+00:00,1785150000000,Rohoel,1h,long_created,long,83.27,84.54,83.34,L1785139200000,
2026-07-27T13:58:02+00:00,1785157199999,BNB,1h,long_created,long,573.59,574.26,572.09,L1785149999999,
2026-07-27T13:58:04+00:00,1785157199999,XRP,1h,long_created,long,1.105,1.1092,1.1039,L1785146399999,
2026-07-27T13:58:05+00:00,1785157199999,SOL,1h,short_created,short,76.86,76.69,76.48,S1785153599999,
2026-07-27T13:58:06+00:00,1785153599999,LINK,4h,short_created,short,8.756,8.833,8.723,S1785124799999,
2026-07-27T16:15:17+00:00,1785164399999,BTC,1h,long_created,long,64554.01,65718.0,64913.12,L1785160799999,
2026-07-27T16:15:18+00:00,1785160799999,ADA,1h,long_created,long,0.158,0.1659,0.1651,L1785149999999,
2026-07-27T16:15:19+00:00,1785167999999,LINK,8h,short_created,short,8.577,8.916,8.723,S1785139199999,
2026-07-27T16:15:21+00:00,1785164399999,NEAR,1h,short_created,short,1.773,1.835,1.809,S1785160799999,
2026-07-27T16:15:21+00:00,1785164399999,NEAR,1h,short_entry,short,1.773,1.835,1.809,S1785160799999,
2026-07-27T16:15:22+00:00,1785168000000,Gold,4h,short_created,short,4082.92,4109.4,4089.23,S1785139200000,
2026-07-27T16:15:23+00:00,1785164400000,Silber,1h,long_created,long,58.71,59.53,59.16,L1785142800000,
2026-07-27T16:15:24+00:00,1785168000000,Apple,1h,short_created,short,337.04,334.82,333.82,S1785157200000,
2026-07-27T16:15:25+00:00,1785160800000,Take-Two,1h,short_created,short,240.62,236.6,235.58,S1785153600000,
2026-07-27T16:15:25+00:00,1785160800000,SpaceX,1h,short_created,short,111.69,115.04,112.82,S1785157200000,
2026-07-27T16:15:26+00:00,1785168000000,SpaceX,1h,long_created,long,111.69,111.93,108.72,L1785164400000,
2026-07-27T16:15:27+00:00,1785168000000,SpaceX,1h,long_entry,long,111.69,111.93,108.72,L1785164400000,
2026-07-27T16:15:28+00:00,1785168000000,SpaceX,8h,long_created,long,111.69,114.88,112.39,L1785139200000,
2026-07-27T16:15:28+00:00,1785168000000,SpaceX,4h,long_created,long,111.69,116.08,114.23,L1785153600000,
2026-07-27T17:56:26+00:00,1785171599999,SUI,1h,long_created,long,0.7048,0.7205,0.7112,L1785160799999,
2026-07-27T17:56:27+00:00,1785171600000,Monero,1h,long_created,long,347.03,354.23,351.01,L1785153600000,
2026-07-27T19:14:58+00:00,1785175200000,Amazon,1h,long_created,long,232.92,235.54,234.82,L1785157200000,
2026-07-27T19:14:59+00:00,1785178800000,Rohoel,1h,long_created,long,82.21,84.53,83.71,L1785160800000,
2026-07-27T20:43:44+00:00,1785182399999,SUI,4h,long_created,long,0.7044,0.726,0.7109,L1785110399999,
2026-07-27T20:43:45+00:00,1785182399999,XLM,4h,long_created,long,0.1773,0.1834,0.1786,L1785110399999,
2026-07-27T20:43:46+00:00,1785182400000,HYPE,1h,long_created,long,57.27,57.923,57.211,L1785171600000,
2026-07-27T20:43:47+00:00,1785182400000,HYPE,4h,long_created,long,57.27,60.5,59.832,L1785139200000,
2026-07-27T20:43:48+00:00,1785182400000,Monero,4h,long_created,long,350.86,354.23,347.09,L1785153600000,
2026-07-27T23:44:59+00:00,1785193199999,BNB,1h,long_created,long,566.5,576.11,574.65,L1785182399999,
2026-07-28T01:05:55+00:00,1785196799999,BTC,4h,long_created,long,63755.86,65090.0,64517.78,L1785182399999,
2026-07-28T01:05:56+00:00,1785196799999,BTC,8h,long_created,long,63755.86,65577.0,64631.57,L1785110399999,
2026-07-28T01:05:56+00:00,1785196799999,ADA,1d,long_created,long,0.1556,0.1667,0.1641,L1785110399999,
2026-07-28T01:05:57+00:00,1785196800000,Apple,1d,short_created,short,337.24,333.54,331.68,S1785024000000,
2026-07-28T01:05:58+00:00,1785200400000,Amazon,1h,long_created,long,231.32,231.7,231.3,L1785196800000,
2026-07-28T04:19:55+00:00,1785211200000,Amazon,4h,long_created,long,231.34,232.04,231.3,L1785196800000,
2026-07-28T04:19:55+00:00,1785211200000,Take-Two,1h,short_created,short,244.33,243.27,242.4,S1785200400000,
2026-07-28T09:26:23+00:00,1785225599999,XRP,1h,long_created,long,1.0566,1.0607,1.056,L1785221999999,
2026-07-28T09:26:24+00:00,1785225600000,Silber,8h,long_created,long,57.52,59.94,58.93,L1785110400000,
2026-07-28T09:26:25+00:00,1785225600000,Silber,4h,long_created,long,57.52,59.94,58.93,L1785110400000,
2026-07-28T09:26:26+00:00,1785225600000,Amazon,8h,long_created,long,232.08,236.05,233.59,L1785139200000,
2026-07-28T11:33:07+00:00,1785236399999,XLM,1h,long_created,long,0.1712,0.1731,0.172,L1785221999999,
2026-07-28T13:13:18+00:00,1785239999999,LINK,1h,long_created,long,8.339,8.32,8.293,L1785236399999,
2026-07-28T13:13:24+00:00,1785243599999,NEAR,1h,long_created,long,1.663,1.685,1.675,L1785229199999,
2026-07-28T13:13:24+00:00,1785240000000,Gold,4h,long_created,long,4032.49,4098.33,4075.56,L1785182400000,
2026-07-28T13:13:27+00:00,1785240000000,Apple,1h,short_created,short,339.26,339.04,338.52,S1785236400000,
2026-07-28T13:13:28+00:00,1785240000000,Monero,1h,long_created,long,341.29,344.95,341.32,L1785232800000,
2026-07-28T15:33:58+00:00,1785250799999,SOL,1h,long_created,long,73.43,73.46,73.12,L1785243599999,
2026-07-28T15:34:00+00:00,1785247199999,ETH,1h,long_created,long,1888.95,1893.34,1874.63,L1785243599999,
2026-07-28T15:34:01+00:00,1785247199999,DOGE,1h,long_created,long,0.06999,0.07019,0.06994,L1785243599999,
2026-07-28T15:34:01+00:00,1785247199999,BTC,1h,long_created,long,63412.45,63570.0,63364.96,L1785243599999,
2026-07-28T15:34:02+00:00,1785247199999,SUI,1h,long_created,long,0.6843,0.6864,0.682,L1785243599999,
2026-07-28T15:34:03+00:00,1785247200000,Silber,1h,long_created,long,57.09,57.48,57.18,L1785240000000,
2026-07-28T15:34:04+00:00,1785247200000,Microsoft,1h,short_created,short,397.07,394.05,393.01,S1785236400000,
2026-07-28T15:34:05+00:00,1785250800000,Take-Two,1h,long_created,long,244.89,247.96,246.45,L1785243600000,
2026-07-28T15:34:05+00:00,1785250800000,SpaceX,1h,long_created,long,113.42,111.01,110.48,L1785236400000,
2026-07-28T15:34:06+00:00,1785247200000,Nvidia,1h,long_created,long,196.84,195.76,194.27,L1785240000000,
2026-07-28T17:03:44+00:00,1785254399999,SOL,8h,long_created,long,74.35,77.1,75.25,L1785110399999,
2026-07-28T17:03:45+00:00,1785254399999,SOL,4h,long_created,long,74.35,73.55,73.0,L1785225599999,
2026-07-28T17:03:46+00:00,1785254399999,LINK,4h,long_created,long,8.382,8.661,8.555,L1785182399999,
2026-07-28T17:03:47+00:00,1785254399999,LINK,8h,long_created,long,8.382,8.843,8.561,L1785110399999,
2026-07-28T17:03:48+00:00,1785254400000,Gold,8h,long_created,long,4050.67,4099.99,4072.05,L1785110400000,
2026-07-28T17:03:49+00:00,1785254400000,Amazon,1h,long_created,long,231.8,233.66,231.93,L1785240000000,
2026-07-28T17:03:50+00:00,1785254400000,SpaceX,4h,long_created,long,116.37,113.92,109.81,L1785182400000,
2026-07-28T23:17:50+00:00,1785279599999,XRP,1h,short_created,short,1.0634,1.0606,1.0556,S1785265199999,
2026-07-28T23:17:51+00:00,1785279599999,XLM,1h,short_created,short,0.1729,0.1729,0.1712,S1785261599999,
2026-07-29T00:08:25+00:00,1785283199999,SOL,1d,long_created,long,73.83,77.1,74.47,L1785110399999,
2026-07-29T00:08:25+00:00,1785283199999,XRP,1d,long_created,long,1.069,1.1167,1.0955,L1785110399999,
2026-07-29T00:08:26+00:00,1785283199999,ADA,8h,long_created,long,0.162,0.1594,0.1553,L1785254399999,
2026-07-29T00:08:27+00:00,1785283199999,ADA,8h,long_entry,long,0.162,0.1594,0.1553,L1785254399999,
2026-07-29T00:08:27+00:00,1785283200000,Google,1d,long_created,long,335.92,330.59,321.31,L1785196800000,
2026-07-29T00:08:28+00:00,1785283200000,Rohoel,1h,short_created,short,81.92,79.38,78.95,S1785272400000,
2026-07-29T00:08:29+00:00,1785283200000,Rohoel,8h,long_created,long,81.92,91.07,88.13,L1784937600000,
2026-07-29T03:33:19+00:00,1785286799999,BTC,1h,short_created,short,63979.96,64020.76,63768.47,S1785279599999,
2026-07-29T03:33:19+00:00,1785290400000,Silber,1h,short_created,short,57.74,57.47,57.19,S1785286800000,
2026-07-29T03:33:20+00:00,1785290400000,Monero,1h,short_created,short,344.83,341.12,340.0,S1785276000000,
2026-07-29T03:33:21+00:00,1785286800000,Nvidia,1h,short_created,short,196.22,197.44,195.72,S1785279600000,
2026-07-29T06:15:32+00:00,1785301199999,NEAR,1h,long_created,long,1.61,1.668,1.652,L1785286799999,
2026-07-29T06:15:33+00:00,1785301199999,AVAX,1h,long_created,long,6.425,6.58,6.525,L1785283199999,
2026-07-29T06:15:34+00:00,1785297600000,Apple,1h,short_created,short,340.64,341.52,340.3,S1785286800000,
2026-07-29T06:15:35+00:00,1785297600000,SpaceX,4h,short_created,short,114.31,111.58,109.36,S1785240000000,
